iter	Passed	Remaining
410	1499	2148
411	1502	2144
412	1505	2140
413	1509	2136
414	1512	2132
415	1516	2129
416	1519	2124
417	1523	2120
418	1526	2116
419	1530	2113
420	1534	2110
421	1538	2107
422	1542	2103
423	1547	2102
424	1551	2098
425	1554	2095
426	1558	2091
427	1563	2089
428	1567	2086
429	1571	2083
430	1575	2079
431	1580	2078
432	1584	2074
433	1588	2071
434	1592	2068
435	1597	2066
436	1601	2063
437	1605	2060
438	1609	2056
439	1614	2054
440	1617	2050
441	1621	2047
442	1625	2044
443	1630	2042
444	1634	2038
445	1638	2035
446	1643	2033
447	1648	2031
448	1653	2028
449	1657	2025
450	1662	2023
451	1666	2019
452	1669	2016
453	1674	2013
454	1678	2010
455	1682	2007
456	1686	2003
457	1692	2002
458	1695	1998
459	1698	1994
460	1701	1989
461	1705	1986
462	1709	1983
463	1712	1978
464	1715	1974
465	1718	1969
466	1721	1965
467	1726	1962
468	1729	1957
469	1732	1953
470	1735	1949
471	1738	1944
472	1742	1941
473	1746	1938
474	1749	1933
475	1752	1929
476	1756	1926
477	1760	1922
478	1763	1917
479	1766	1913
480	1769	1909
481	1773	1906
482	1776	1901
483	1779	1897
484	1782	1893
485	1785	1888
486	1790	1885
487	1793	1881
488	1796	1877
489	1799	1873
490	1803	1869
491	1807	1866
492	1810	1861
493	1813	1857
494	1816	1853
495	1820	1849
496	1823	1845
497	1826	1841
498	1829	1837
499	1832	1832
500	1836	1828
501	1840	1825
502	1843	1821
503	1846	1817
504	1849	1812
505	1852	1808
506	1856	1805
507	1861	1802
508	1864	1798
509	1869	1795
510	1873	1793
511	1877	1789
512	1881	1785
513	1885	1782
514	1889	1779
515	1893	1775
516	1897	1772
517	1901	1769
518	1905	1765
519	1908	1762
520	1912	1758
521	1916	1754
522	1921	1752
523	1924	1748
524	1928	1745
525	1932	1741
526	1937	1739
527	1941	1735
528	1945	1731
529	1949	1728
530	1955	1726
531	1959	1723
532	1963	1720
533	1968	1718
534	1972	1714
535	1976	1711
536	1980	1707
537	1985	1705
538	1989	1701
539	1993	1698
540	1997	1695
541	2003	1692
542	2007	1689
543	2011	1685
544	2015	1682
545	2019	1678
546	2022	1674
547	2025	1670
548	2028	1666
549	2033	1663
550	2036	1659
551	2039	1655
552	2042	1651
553	2046	1647
554	2050	1644
555	2055	1641
556	2058	1636
557	2061	1632
558	2065	1629
559	2069	1625
560	2072	1621
561	2075	1617
562	2078	1613
563	2082	1609
564	2085	1605
565	2088	1601
566	2091	1597
567	2095	1593
568	2099	1590
569	2102	1585
570	2105	1581
571	2108	1577
572	2112	1574
573	2115	1570
574	2118	1566
575	2121	1561
576	2125	1557
577	2129	1554
578	2132	1550
579	2135	1546
580	2138	1542
581	2141	1538
582	2146	1535
583	2149	1531
584	2153	1527
585	2156	1523
586	2159	1519
587	2163	1516
588	2168	1512
589	2171	1508
590	2174	1504
591	2178	1501
592	2182	1498
593	2185	1493
594	2188	1489
595	2191	1485
596	2195	1482
597	2199	1478
598	2202	1474
599	2205	1470
600	2208	1466
601	2212	1462
602	2215	1458
603	2218	1454
604	2221	1450
605	2225	1446
606	2229	1443
607	2232	1439
608	2235	1435
609	2238	1431
610	2242	1427
611	2245	1423
612	2248	1419
613	2251	1415
614	2255	1411
615	2259	1408
616	2264	1405
617	2267	1401
618	2271	1398
619	2276	1395
620	2280	1391
621	2284	1388
622	2288	1384
623	2293	1381
624	2297	1378
625	2300	1374
626	2304	1370
627	2309	1367
628	2312	1364
629	2316	1360
630	2320	1356
631	2325	1353
632	2328	1350
633	2332	1346
634	2336	1343
635	2342	1340
636	2345	1336
637	2349	1333
638	2353	1329
639	2358	1326
640	2363	1323
641	2367	1319
642	2371	1316
643	2375	1313
644	2379	1309
645	2382	1305
646	2387	1302
647	2391	1299
648	2395	1295
649	2399	1292
650	2405	1289
651	2409	1285
652	2413	1282
653	2416	1278
654	2421	1275
655	2424	1271
656	2428	1267
657	2431	1263
658	2434	1259
659	2438	1256
660	2441	1252
661	2444	1248
662	2447	1244
663	2450	1240
664	2454	1236
665	2457	1232
666	2461	1228
667	2464	1224
668	2467	1220
669	2471	1217
670	2475	1213
671	2478	1209
672	2481	1205
673	2485	1202
674	2489	1198
675	2492	1194
676	2495	1190
677	2498	1186
678	2502	1183
679	2505	1179
680	2509	1175
681	2512	1171
682	2515	1167
683	2519	1163
684	2522	1159
685	2525	1156
686	2528	1152
687	2532	1148
688	2536	1144
689	2539	1140
690	2542	1136
691	2545	1132
692	2548	1129
693	2552	1125
694	2555	1121
695	2558	1117
696	2561	1113
697	2565	1110
698	2569	1106
699	2573	1102
700	2576	1098
701	2579	1094
702	2583	1091
703	2586	1087
704	2589	1083
705	2592	1079
706	2595	1075
707	2600	1072
708	2603	1068
709	2606	1064
710	2609	1060
711	2613	1057
712	2617	1053
713	2620	1049
714	2623	1045
715	2626	1041
716	2629	1037
717	2633	1034
718	2636	1030
719	2639	1026
720	2642	1022
721	2646	1018
722	2649	1015
723	2652	1011
724	2655	1007
725	2659	1003
726	2663	1000
727	2667	996
728	2670	992
729	2673	988
730	2676	984
731	2680	981
732	2683	977
733	2687	973
734	2689	969
735	2693	966
736	2697	962
737	2700	958
738	2703	954
739	2706	950
740	2709	947
741	2713	943
742	2716	939
743	2719	935
744	2722	931
745	2726	928
746	2729	924
747	2733	920
748	2736	917
749	2739	913
750	2743	909
751	2747	906
752	2750	902
753	2753	898
754	2756	894
755	2761	891
756	2764	887
757	2767	883
758	2770	879
759	2773	875
760	2777	872
761	2781	868
762	2784	865
763	2788	861
764	2791	857
765	2795	853
766	2798	850
767	2801	846
768	2804	842
769	2808	838
770	2811	835
771	2815	831
772	2817	827
773	2821	823
774	2826	820
775	2830	816
776	2834	813
777	2837	809
778	2843	806
779	2846	802
780	2850	799
781	2854	795
782	2859	792
783	2863	788
784	2867	785
785	2877	783
786	2882	780
787	2886	776
788	2891	773
789	2895	769
790	2899	766
791	2902	762
792	2907	759
793	2911	755
794	2915	751
795	2919	748
796	2924	744
797	2928	741
798	2931	737
799	2935	733
800	2940	730
801	2944	726
802	2948	723
803	2952	719
804	2956	716
805	2960	712
806	2964	709
807	2968	705
808	2974	702
809	2978	698
810	2982	695
811	2986	691
812	2990	687
813	2994	684
814	2997	680
815	3000	676
816	3004	673
817	3007	669
818	3010	665
819	3014	661
820	3016	657
821	3021	654
822	3024	650
823	3027	646
824	3030	642
825	3033	638
826	3037	635
827	3040	631
828	3043	627
829	3046	624
830	3050	620
831	3054	616
832	3057	612
833	3060	609
834	3063	605
835	3066	601
836	3071	598
837	3075	594
838	3079	590
839	3083	587
840	3088	583
841	3092	580
842	3096	576
843	3101	573
844	3105	569
845	3109	565
846	3112	562
847	3119	559
848	3122	555
849	3126	551
850	3130	548
851	3135	544
852	3139	541
853	3143	537
854	3146	533
855	3151	530
856	3155	526
857	3159	522
858	3163	519
859	3168	515
860	3172	512
861	3176	508
862	3180	504
863	3185	501
864	3189	497
865	3193	494
866	3197	490
867	3201	486
868	3205	483
869	3209	479
870	3214	476
871	3218	472
872	3222	468
873	3225	465
874	3230	461
875	3233	457
876	3237	454
877	3240	450
878	3243	446
879	3247	442
880	3251	439
881	3254	435
882	3257	431
883	3260	427
884	3264	424
885	3267	420
886	3271	416
887	3274	412
888	3277	409
889	3281	405
890	3284	401
891	3287	398
892	3290	394
893	3294	390
894	3298	386
895	3302	383
896	3305	379
897	3308	375
898	3313	372
899	3316	368
900	3319	364
901	3322	360
902	3325	357
903	3329	353
904	3332	349
905	3335	346
906	3338	342
907	3341	338
908	3345	334
909	3348	331
910	3351	327
911	3355	323
912	3358	320
913	3362	316
914	3365	312
915	3368	308
916	3371	305
917	3374	301
918	3378	297
919	3381	294
920	3384	290
921	3387	286
922	3392	283
923	3396	279
924	3401	275
925	3405	272
926	3410	268
927	3414	264
928	3418	261
929	3421	257
930	3426	253
931	3430	250
932	3434	246
933	3438	242
934	3443	239
935	3447	235
936	3451	232
937	3455	228
938	3459	224
939	3463	221
940	3467	217
941	3471	213
942	3476	210
943	3480	206
944	3483	202
945	3487	199
946	3492	195
947	3496	191
948	3500	188
949	3504	184
950	3509	180
951	3514	177
952	3518	173
953	3523	169
954	3527	166
955	3531	162
956	3535	158
957	3541	155
958	3545	151
959	3548	147
960	3552	144
961	3556	140
962	3560	136
963	3563	133
964	3566	129
965	3571	125
966	3574	121
967	3577	118
968	3581	114
969	3584	110
970	3588	107
971	3592	103
972	3595	99
973	3598	96
974	3602	92
975	3606	88
976	3610	84
977	3613	81
978	3616	77
979	3621	73
980	3624	70
981	3627	66
982	3630	62
983	3635	59
984	3639	55
985	3643	51
986	3647	48
987	3652	44
988	3656	40
989	3660	36
990	3663	33
991	3668	29
992	3672	25
993	3676	22
994	3680	18
995	3685	14
996	3689	11
997	3693	7
998	3696	3
999	3701	0
