iter	MultiClass
148	0.7469356695
149	0.7457621626
150	0.7447468724
151	0.7435629939
152	0.7426805919
153	0.7421182065
154	0.7410809652
155	0.7405610141
156	0.7401910557
157	0.7395153326
158	0.739106821
159	0.7387004792
160	0.7377141967
161	0.7369221045
162	0.7362592886
163	0.7357316835
164	0.7352733512
165	0.7349798644
166	0.733994933
167	0.7332998748
168	0.7330355725
169	0.7327699767
170	0.7323504464
171	0.731647979
172	0.7305852508
173	0.7297985362
174	0.728878754
175	0.728428811
176	0.7281810367
177	0.7278753663
178	0.7271842353
179	0.7265917126
180	0.7263555844
181	0.7259053978
182	0.7253141543
183	0.7242787822
184	0.7234791032
185	0.7230287745
186	0.7220975372
187	0.7213530648
188	0.7210384202
189	0.7201325348
190	0.7193202887
191	0.7183369809
192	0.7174139388
193	0.716430792
194	0.71604453
195	0.7152583257
196	0.7143957299
197	0.7136124867
198	0.712930958
199	0.7123968226
200	0.7118878794
201	0.7109718976
202	0.710485462
203	0.7099705887
204	0.7097442182
205	0.7092863499
206	0.7086386611
207	0.7079188297
208	0.707267926
209	0.7066742512
210	0.7056907414
211	0.705054159
212	0.7042897286
213	0.7036666002
214	0.7026311391
215	0.7016230885
216	0.7008566173
217	0.7006030544
218	0.699924975
219	0.6992343524
220	0.6985644581
221	0.6977291502
222	0.6973749275
223	0.6966877524
224	0.6963285842
225	0.6958767897
226	0.6955471468
227	0.6948764265
228	0.6942475568
229	0.693440325
230	0.6929795257
231	0.6922039761
232	0.6914129242
233	0.690744614
234	0.6902416578
235	0.6892782999
236	0.6887096271
237	0.6885676219
238	0.6878419541
239	0.6873437287
240	0.686932586
241	0.6865297794
242	0.6857008015
243	0.6852572146
244	0.6847296321
245	0.6837714461
246	0.6829981479
247	0.6824153439
248	0.682022179
249	0.6810430123
250	0.6808409302
251	0.6805788572
252	0.6801549419
253	0.6794824022
254	0.6789021273
255	0.6784701219
256	0.6780748266
257	0.677320698
258	0.6768813609
259	0.6764037974
260	0.6753779089
261	0.6749821566
262	0.6745638733
263	0.6739254071
264	0.6734290845
265	0.6730190594
266	0.6722719773
267	0.6718410778
268	0.6713459963
269	0.6708568873
270	0.6705731682
271	0.6698913494
272	0.6695569488
273	0.6692859074
274	0.6687726049
275	0.6681022149
276	0.6670474978
277	0.6667611578
278	0.6658252768
279	0.6652363326
280	0.6648605863
281	0.6646090308
282	0.6642857832
283	0.663499859
284	0.6631084892
285	0.6620358212
286	0.6611896126
287	0.6606184824
288	0.6604299283
289	0.6600591917
290	0.6592213998
291	0.6589187857
292	0.6582526504
293	0.6577186528
294	0.6574597571
295	0.6564989579
296	0.6558298516
297	0.6553206357
298	0.6549086639
299	0.6542894533
300	0.6538092362
301	0.6536027239
302	0.653232102
303	0.6527185842
304	0.6519305687
305	0.6517285168
306	0.6509381841
307	0.6500492468
308	0.6492446398
309	0.6490145684
310	0.6482022564
311	0.6477532472
312	0.6471562116
313	0.6463229911
314	0.6457915589
315	0.64489632
316	0.644607582
317	0.643984971
318	0.6436191765
319	0.6432499358
320	0.6429954096
321	0.6427017736
322	0.6419562667
323	0.6418280533
324	0.6414128855
325	0.6411733958
326	0.6407511617
327	0.640245323
328	0.6400512792
329	0.6398391615
330	0.6393304113
331	0.6390200953
332	0.638120906
333	0.6379248955
334	0.637541504
335	0.63689242
336	0.6359651894
337	0.6353947617
338	0.6346392283
339	0.6344807093
340	0.634044068
341	0.6336745717
342	0.6333039541
343	0.6323834006
344	0.6315643454
345	0.6311827444
346	0.6301606311
347	0.6293880657
348	0.6292467037
349	0.6289056264
350	0.6284009319
351	0.6277001178
352	0.6273875418
353	0.6271910504
354	0.627053124
355	0.6267380331
356	0.6262887648
357	0.6258698284
358	0.6249169801
359	0.6242766525
360	0.6237357643
361	0.6233018312
362	0.6229376819
363	0.6220849873
364	0.6212968808
365	0.6206776878
366	0.6204822525
367	0.6196788267
368	0.6193610535
369	0.6189239863
370	0.6188298353
371	0.6184211022
372	0.6179640522
373	0.6173280256
374	0.6171780884
375	0.6168108576
376	0.6165422214
377	0.6160122338
378	0.6151502589
379	0.6147292904
380	0.6139359005
381	0.6136712661
382	0.6134298437
383	0.6129786513
384	0.6126500506
385	0.6122560575
386	0.6117597165
387	0.6115050186
388	0.6109057307
389	0.6105371143
390	0.6101911566
391	0.6098514378
392	0.6094474056
393	0.6090853304
394	0.6088183939
395	0.608453202
396	0.6081246874
397	0.6073910939
398	0.6068642895
399	0.6060836963
400	0.6057947385
401	0.6052888459
402	0.6051041616
403	0.6047847093
404	0.6046117014
405	0.6041809995
406	0.6040610822
407	0.6034858639
408	0.6030325494
409	0.6028025113
410	0.6025466415
411	0.6023193466
412	0.6018827654
413	0.6013270643
414	0.6008328386
415	0.6006916648
416	0.6002251845
417	0.5996782655
418	0.5995928732
419	0.5994097508
420	0.5988649886
421	0.5985154111
422	0.5978598645
423	0.5974409764
424	0.5969572616
425	0.596451519
426	0.5963444599
427	0.5959606008
428	0.5953311381
429	0.5948735928
430	0.5941832277
431	0.5933154688
432	0.5928901101
433	0.5922099295
434	0.5917700089
435	0.5912361208
436	0.5905542258
437	0.5902190842
438	0.5898428464
439	0.589445382
440	0.5892223368
441	0.5891250676
442	0.5888286165
443	0.5882409669
444	0.5879339543
445	0.5877415674
446	0.587509186
447	0.5870538573
448	0.5862993605
449	0.5859921763
450	0.5854459833
451	0.5851261321
452	0.5847377662
453	0.5842774124
454	0.5836451266
455	0.5834220549
456	0.5831088927
457	0.582615364
458	0.5819834053
459	0.5817127934
460	0.5813677628
461	0.5809365751
462	0.5805761806
463	0.5803678605
464	0.5800416004
465	0.5796928086
466	0.5793788214
467	0.5791364519
468	0.5786736472
469	0.5782703898
470	0.5773245438
471	0.5769280015
472	0.5763392711
473	0.5758889231
474	0.5754722035
475	0.5750591092
476	0.5746581631
477	0.5739979576
478	0.5734906838
479	0.5729923479
480	0.5722985283
481	0.5717450175
482	0.5715154137
483	0.5711576376
484	0.5707857235
485	0.5703984506
486	0.5697349014
487	0.5693964783
488	0.569241562
489	0.5685045409
490	0.5681875859
491	0.5676307277
492	0.5670165544
493	0.5666253595
494	0.5662816413
495	0.5658216764
496	0.5656888841
497	0.5654956678
498	0.5650776018
499	0.5647409665
500	0.5642833479
501	0.5641799397
502	0.5637617748
503	0.5631971979
504	0.5629846105
505	0.5624951148
506	0.5621181077
507	0.5619036803
508	0.5616943259
509	0.5612307689
510	0.5608754844
511	0.5607621015
512	0.5602514379
513	0.5599972634
514	0.559757976
515	0.5591962847
516	0.5587508734
517	0.5583792313
518	0.558295633
519	0.5582034716
520	0.5579436452
521	0.5576371292
522	0.5570051582
523	0.5566794549
524	0.5559641733
525	0.5555213446
526	0.5552170398
527	0.5548215086
528	0.5545129719
529	0.5541690272
530	0.553705803
531	0.5534619308
532	0.5531062872
533	0.5524977432
534	0.5523264363
535	0.551884445
536	0.5513451194
537	0.5508898025
538	0.5506027014
539	0.5502763422
540	0.5498202854
541	0.5494297267
542	0.5487962822
543	0.548554757
544	0.5483324908
545	0.5480112733
546	0.5478436397
547	0.5477462579
548	0.5472768613
549	0.5467881255
550	0.546554936
551	0.5461486374
552	0.5457468544
553	0.5452825648
554	0.5450301912
555	0.544693271
556	0.5442065472
557	0.5437640964
558	0.5432902969
559	0.5426018391
560	0.5418738645
561	0.5415772667
562	0.5414511789
563	0.5412314052
564	0.5408834044
565	0.5406432097
566	0.5403684345
567	0.5400542532
568	0.5393676783
569	0.5389766799
570	0.5384705344
571	0.5380918091
572	0.5375424844
573	0.5372054559
574	0.5368626203
575	0.5366710441
576	0.5363921341
577	0.5359947028
578	0.535385914
579	0.5353409981
580	0.5352743709
581	0.5348217619
582	0.5343310007
583	0.5338776037
584	0.5336395527
585	0.5335711345
586	0.5332655176
587	0.532894786
588	0.5321583278
589	0.531828502
590	0.5315371434
591	0.5309248971
592	0.5305949274
593	0.5299712295
594	0.5294211227
595	0.5292978999
596	0.5290975814
597	0.5289402771
598	0.5286351036
599	0.5281227233
600	0.5277968923
601	0.5271950834
602	0.526664378
603	0.5261955399
604	0.5259894369
605	0.5257059065
606	0.5254809599
607	0.525082754
608	0.5247150909
609	0.5242454361
610	0.5238164719
611	0.5236199686
612	0.5231838075
613	0.5229145132
614	0.522544412
615	0.5220191334
616	0.5216630405
617	0.5215671052
618	0.5212892652
619	0.5212118352
620	0.5206530457
621	0.5201625106
622	0.5199818728
623	0.5197023664
624	0.5191179894
625	0.5186870967
626	0.5185678825
627	0.5181236936
628	0.5177404007
629	0.5174385138
630	0.5173153223
631	0.5170665962
632	0.5169217337
633	0.5166771718
634	0.5163136438
635	0.5160436756
636	0.5159067843
637	0.5156585766
638	0.5151758784
639	0.5147211137
640	0.5142228276
641	0.5138935223
642	0.5137399098
643	0.5134379398
644	0.513331631
645	0.5130443521
646	0.5125566549
647	0.5121249008
648	0.5119111557
649	0.5113813422
650	0.5111272984
651	0.5106073148
652	0.5102446446
653	0.510063146
654	0.5097445327
655	0.5093799148
656	0.508921964
657	0.5084265826
658	0.5081588485
659	0.5079110856
660	0.5076369567
661	0.5074198061
662	0.5072456324
663	0.5069568075
664	0.5068351572
665	0.5062464285
666	0.5059486554
667	0.5057254469
668	0.5054390508
669	0.5053091231
670	0.5051254014
671	0.5048040209
672	0.5044234271
673	0.5042744409
674	0.5040386706
675	0.5037544243
676	0.5034651142
677	0.5032212594
678	0.5028342514
679	0.5026245649
680	0.5025163521
681	0.5022552751
682	0.5017164506
683	0.5014283835
684	0.5010678939
685	0.5007966629
686	0.5003902089
687	0.5000999052
688	0.4999821843
689	0.4995667533
690	0.4991225088
691	0.4988296394
692	0.4984613932
693	0.4981584365
694	0.4978188582
695	0.4974818523
696	0.4972657539
697	0.4969824713
698	0.496793519
699	0.4966139589
700	0.4963863105
701	0.4963022758
702	0.4960872015
703	0.4956045078
704	0.4953299625
705	0.4950404351
706	0.4948559627
707	0.4945171454
708	0.4943601229
709	0.4941469228
710	0.4937460526
711	0.4934810462
712	0.4929681873
713	0.4926406584
714	0.4925284892
715	0.4924839454
716	0.492341073
717	0.4920022299
718	0.4916797769
719	0.4912513211
720	0.4907787255
721	0.4905638304
722	0.490424971
723	0.4902956417
724	0.4897557918
725	0.4894723402
726	0.4892498307
727	0.4887410838
728	0.4884140151
729	0.4883526586
730	0.4880077043
731	0.487743765
732	0.4876164604
733	0.4872081004
734	0.4871272767
735	0.4867567452
736	0.4866363636
737	0.4865069444
738	0.4860120322
739	0.4856964893
740	0.4854977181
741	0.4851010313
742	0.4848208346
743	0.4846776726
744	0.484592295
745	0.4842309861
746	0.4840569697
747	0.4839086542
748	0.4836939741
749	0.4834362835
750	0.4833833097
751	0.4832506365
752	0.4830041601
753	0.4826253112
754	0.482303132
755	0.4818314585
756	0.4814553161
757	0.4811849881
758	0.480701723
759	0.4801829339
760	0.4798692622
761	0.4795963375
762	0.4792340197
763	0.4789033363
764	0.4787294063
765	0.4783795993
766	0.4779078612
767	0.4778251169
768	0.4773567279
769	0.4771466457
770	0.4770293033
771	0.4768997871
772	0.4767388074
773	0.4765288104
774	0.4760783352
775	0.4759655731
776	0.4757060164
777	0.4752351209
778	0.4748256651
779	0.474200919
780	0.473762839
781	0.4734208805
782	0.473259761
783	0.4731586865
784	0.4727953187
785	0.4725295189
786	0.4721041997
787	0.471897429
788	0.4714653007
789	0.4710192103
790	0.4706301532
791	0.470393407
792	0.470177515
793	0.4698221867
794	0.4695310199
795	0.4693407494
796	0.4690757254
797	0.468762632
798	0.4686281507
799	0.4683823326
800	0.467787681
801	0.4673643192
802	0.4668300422
803	0.4666842947
804	0.4663778875
805	0.4660546658
806	0.4658456917
807	0.4654321879
808	0.4649667548
809	0.4647385306
810	0.4642405244
811	0.4640601434
812	0.4636969472
813	0.4632282518
814	0.462891124
815	0.4626878268
816	0.4623850316
817	0.4622859462
818	0.4621038993
819	0.4619858925
820	0.4619127415
821	0.4617757253
822	0.4616368408
823	0.4611610155
824	0.4610143612
825	0.4606623474
826	0.4603652962
827	0.4600630857
828	0.4598551402
829	0.4596504695
830	0.4595785625
831	0.4592621191
832	0.4591257063
833	0.4589862635
834	0.4585133047
835	0.4583840888
836	0.4580205205
837	0.4578057238
838	0.4574405898
839	0.4572323164
840	0.456858204
841	0.4565924683
842	0.4561271747
843	0.4559995264
844	0.4557254932
845	0.4556032214
846	0.455164263
847	0.4547669681
848	0.4547101417
849	0.454578126
850	0.4545245408
851	0.4543398623
852	0.4539506013
853	0.4536347237
854	0.4532128288
855	0.452888771
856	0.4527476936
857	0.4526244545
858	0.4524430088
859	0.4523399756
860	0.4519250578
861	0.4515464129
862	0.4513355948
863	0.4510947369
864	0.4508466371
865	0.450737845
866	0.4505293798
867	0.4502089329
868	0.4495927732
869	0.4493981907
870	0.44901056
871	0.4489039981
872	0.4484379336
873	0.4481760483
874	0.4478075424
875	0.4476031614
876	0.4472839433
877	0.4469923708
878	0.4468339523
879	0.4466385763
880	0.4461455942
881	0.4457327719
882	0.4454550267
883	0.4451546704
884	0.4451043872
885	0.4448796751
886	0.4444736919
887	0.4441127968
888	0.4438706848
889	0.4434230358
890	0.443150613
891	0.4427006137
892	0.4423272644
893	0.4421240701
894	0.4417254482
895	0.4414513103
896	0.4411977573
897	0.4409602679
898	0.4408654519
899	0.4404260952
900	0.4401523188
901	0.4399425792
902	0.4396740104
903	0.439372405
904	0.4392387587
905	0.4389557176
906	0.4385897195
907	0.4384617892
908	0.4382357374
909	0.4381203347
910	0.4380221534
911	0.4376628545
912	0.4372836722
913	0.4370830668
914	0.4367996601
915	0.4364679464
916	0.43634288
917	0.436232056
918	0.4360801655
919	0.4358533966
920	0.4355467837
921	0.4354358162
922	0.4350397517
923	0.4347513083
924	0.4342429224
925	0.4339612205
926	0.433756987
927	0.4334667006
928	0.4330764893
929	0.4328255755
930	0.4324311498
931	0.4322149456
932	0.431781252
933	0.4314828536
934	0.4312318346
935	0.4310724852
936	0.4306677167
937	0.4304335669
938	0.430190456
939	0.43001411
940	0.4298026921
941	0.4293398728
942	0.4290730491
943	0.4286951745
944	0.4285624929
945	0.4281854653
946	0.4280186901
947	0.4277455844
948	0.4275313544
949	0.4274145585
950	0.4270315555
951	0.4267023933
952	0.4264133999
953	0.4259817775
954	0.4258634452
955	0.4257709806
956	0.425588011
957	0.4253626782
958	0.4251540018
959	0.4250486651
960	0.4248457047
961	0.4245404057
962	0.4243889741
963	0.4240969868
964	0.4238092584
965	0.4235134287
966	0.4230476693
967	0.4227517628
968	0.4226380058
969	0.4222445249
970	0.4220489025
971	0.4219707335
972	0.4216197007
973	0.4213589864
974	0.4210958019
975	0.4210132185
976	0.4209316601
977	0.4207145191
978	0.4205276036
979	0.420248482
980	0.4200768896
981	0.4198633729
982	0.4197639318
983	0.419267233
984	0.4190640576
985	0.4189437678
986	0.4186407752
987	0.41854644
988	0.4183626433
989	0.4180878365
990	0.4179586215
991	0.417812211
992	0.417558856
993	0.4171910835
994	0.4169873331
995	0.4167591117
996	0.416661783
997	0.4165611457
998	0.4163054555
999	0.4160674714
